dpto_ccdgo,mpio_ccdgo,mpio_cdpmp,dpto_cnmbr,mpio_cnmbr,mpio_crslc,mpio_tipo,mpio_narea,mpio_nano,shape_Leng,shape_Area
47,660,47660,MAGDALENA,SABANAS DE SAN ÁNGEL,Ordenanza 006 del 24 de Junio de 1999,MUNICIPIO,1238.96717389,2023,2.48257007053,0.102197578948
47,675,47675,MAGDALENA,SALAMINA,1865,MUNICIPIO,170.478641242,2023,0.554730493394,0.0140783824368
47,692,47692,MAGDALENA,SAN SEBASTIÁN DE BUENAVISTA,Decreto 687 de Diciembre 13 de 1957,MUNICIPIO,437.645374372,2023,1.36184672628,0.0360207378436
47,703,47703,MAGDALENA,SAN ZENÓN,1909,MUNICIPIO,268.88319759,2023,1.11637018092,0.0221286727098
47,707,47707,MAGDALENA,SANTA ANA,Ordenanza 14 de 1918,MUNICIPIO,1120.42354352,2023,3.19856819783,0.0922584346515
47,720,47720,MAGDALENA,SANTA BÁRBARA DE PINTO,Ordenanza 003 del 23 de Junio del 2000,MUNICIPIO,494.705157596,2023,1.23214079731,0.040732868184
47,745,47745,MAGDALENA,SITIONUEVO,1848,MUNICIPIO,970.904645461,2023,1.5421098461,0.0802780539565
47,798,47798,MAGDALENA,TENERIFE,Ordenanza 11 del 26 de Junio de 1923,MUNICIPIO,492.190918856,2023,1.09882207945,0.0405721111181
47,960,47960,MAGDALENA,ZAPAYÁN,Ordenanza 005 del 23 de Junio del 2000,MUNICIPIO,372.926831404,2023,1.13576817554,0.0307593686513
47,980,47980,MAGDALENA,ZONA BANANERA,Ordenanza 011 de Agosto 9 de 1999,MUNICIPIO,446.462117943,2023,1.31672891382,0.0369071330307
50,001,50001,META,VILLAVICENCIO,1840,MUNICIPIO,1285.87935325,2023,2.0397750119,0.104714061485
50,006,50006,META,ACACÍAS,Ordenanza 23 de 1960,MUNICIPIO,1123.73792941,2023,2.0742072068,0.0915074472576
50,110,50110,META,BARRANCA DE UPÍA,Ordenanza 5  de Octubre 16 de 1990,MUNICIPIO,403.822785771,2023,1.31202711171,0.0328947309748
50,124,50124,META,CABUYARO,Decreto 47 de Septiembre 3 de 1912,MUNICIPIO,913.662509326,2023,2.00884835232,0.0744032624066
50,150,50150,META,CASTILLA LA NUEVA,Ordenanza 08 de Julio 7 de 1961,MUNICIPIO,514.685966597,2023,1.34932932866,0.0418996159834
50,223,50223,META,CUBARRAL,Ordenanza 23 de Noviembre 28 de 1960,MUNICIPIO,1157.8652462,2023,2.07509146959,0.0942699926022
50,226,50226,META,CUMARAL,Decreto 2543 de 1955,MUNICIPIO,625.071435009,2023,1.87232715451,0.050907259371
50,245,50245,META,EL CALVARIO,Decreto 2543 de 1955,MUNICIPIO,270.307080713,2023,0.82711789376,0.0220209040661
50,251,50251,META,EL CASTILLO,Ordenanza 25 de Febrero de 1976,MUNICIPIO,568.218055638,2023,1.11799915438,0.0462515826761
50,270,50270,META,EL DORADO,Ordenanza 44  Noviembre 24 de 1992. Decreto 2129 de Diciembr,MUNICIPIO,117.341083433,2023,0.436405800029,0.00955216818917
50,287,50287,META,FUENTE DE ORO,Ordenanza 24 Noviembre 28 de 1960,MUNICIPIO,570.991216439,2023,1.44641980773,0.0464632765415
50,313,50313,META,GRANADA,1956,MUNICIPIO,348.311788816,2023,1.05662904264,0.0283475687821
50,318,50318,META,GUAMAL,1955,MUNICIPIO,595.703918311,2023,1.44218642107,0.0485071278993
50,325,50325,META,MAPIRIPÁN,Ordenanza 11 de Agosto 24 de 1989,MUNICIPIO,11949.1471297,2023,8.63306834377,0.970728115503
50,330,50330,META,MESETAS,Ordenanza 35  Noviembre 19 de 1981,MUNICIPIO,2280.62999,2023,3.60320118042,0.185555270349
50,350,50350,META,LA MACARENA,Ordenanza 11  Noviembre 18 de1980,MUNICIPIO,8118.66952672,2023,5.49724169746,0.660052296446
50,370,50370,META,URIBE,Ordenanza 37  Noviembre 13 de 1990. Decreto 20 del 11 de Ene,MUNICIPIO,6460.95748467,2023,5.13219175619,0.525600216604
50,400,50400,META,LEJANÍAS,Ordenanza 20 Noviembre 19 de 1981,MUNICIPIO,815.426334611,2023,1.74905451949,0.0663743950269
50,450,50450,META,PUERTO CONCORDIA,Ordenanza 12  AGOS 24 de 1989,MUNICIPIO,1242.93551687,2023,2.59456784833,0.101033586672
50,568,50568,META,PUERTO GAITÁN,Ordenanza 39 de Noviembre 29 de 1969,MUNICIPIO,17249.9672509,2023,7.79535139465,1.40215699595
50,573,50573,META,PUERTO LÓPEZ,Decreto 2543 de 1955,MUNICIPIO,6913.34657605,2023,6.0060521159,0.562627655634
50,577,50577,META,PUERTO LLERAS,Ordenanza 63 de Noviembre 21 de 1965,MUNICIPIO,2535.77421009,2023,3.63133934504,0.20627436331
50,590,50590,META,PUERTO RICO,Ordenanza 10  Octubre  31 de 1984. Ordenanza 7 de Noviembre,MUNICIPIO,3428.13356997,2023,3.4479715687,0.278742813904
50,606,50606,META,RESTREPO,Decreto 182 de Junio 2 de 1955,MUNICIPIO,365.137620887,2023,1.96259839575,0.029739770418
50,680,50680,META,SAN CARLOS DE GUAROA,Ordenanza 12 de Julio 7 de 1961,MUNICIPIO,807.794796965,2023,1.6033128283,0.0657572690438
50,683,50683,META,SAN JUAN DE ARAMA,Ordenanza 03 de Noviembre 17 de 1966,MUNICIPIO,1167.0176871,2023,2.49340625554,0.0949593539961
50,686,50686,META,SAN JUANITO,Ordenanza 32 de 1981,MUNICIPIO,244.895419055,2023,0.683305149751,0.0199535270913
50,689,50689,META,SAN MARTÍN,1958,MUNICIPIO,5933.65235467,2023,6.8551888516,0.482753408724
50,711,50711,META,VISTAHERMOSA,Ordenanza 19  de Noviembre 29 de 1969,MUNICIPIO,4821.30006703,2023,5.78980252457,0.392123437259
52,001,52001,NARIÑO,PASTO,1540,MUNICIPIO,1099.37825397,2023,1.87484010969,0.0890622656154
52,019,52019,NARIÑO,ALBÁN,Ordenanza 41 de 1903,MUNICIPIO,38.6100873863,2023,0.340269277018,0.00312912602829
52,022,52022,NARIÑO,ALDANA,Ordenanza 11 de 1911,MUNICIPIO,47.6405484446,2023,0.452036142852,0.00385532675216
52,036,52036,NARIÑO,ANCUYA,1544,MUNICIPIO,68.9063619644,2023,0.373698458996,0.00557885493157
52,051,52051,NARIÑO,ARBOLEDA,1859,MUNICIPIO,60.185764637,2023,0.37540622566,0.00487718077792
52,079,52079,NARIÑO,BARBACOAS,1916,MUNICIPIO,2732.93327615,2023,3.69914865869,0.220963473464
52,083,52083,NARIÑO,BELÉN,Ordenanza 53 Noviembre 29 de 1985,MUNICIPIO,41.8454056464,2023,0.37328395269,0.00339167761144
52,110,52110,NARIÑO,BUESACO,1899,MUNICIPIO,635.960832729,2023,1.22923124295,0.0515330904571
52,203,52203,NARIÑO,COLÓN,Ordenanza 37 de 1921,MUNICIPIO,61.7505292736,2023,0.459286556424,0.00500510800569
52,207,52207,NARIÑO,CONSACÁ,1900,MUNICIPIO,119.35363587,2023,0.465047063279,0.0096649075801
52,210,52210,NARIÑO,CONTADERO,1871,MUNICIPIO,43.2090459399,2023,0.327929230451,0.00349799320343
52,215,52215,NARIÑO,CÓRDOBA,1911,MUNICIPIO,304.634461361,2023,1.17242035671,0.0246691960748
52,224,52224,NARIÑO,CUASPUD CARLOSAMA,Ordenanza 11 de 1911,MUNICIPIO,57.118591776,2023,0.422178021755,0.00462187418019
52,227,52227,NARIÑO,CUMBAL,1913,MUNICIPIO,915.32764146,2023,1.39711609993,0.0740285509478
52,233,52233,NARIÑO,CUMBITARA,Ordenanza 65 Noviembre 21 de 1968,MUNICIPIO,355.166976951,2023,1.21405676259,0.0287576697957
52,240,52240,NARIÑO,CHACHAGÜÍ,Ordenanza 20 Noviembre 24 de 1992,MUNICIPIO,146.271761113,2023,0.737328192701,0.0118495540184
52,250,52250,NARIÑO,EL CHARCO,1967,MUNICIPIO,2490.59691024,2023,4.30925034312,0.201620907097
52,254,52254,NARIÑO,EL PEÑOL,Ordenanza 036 de Diciembre 7 de 1998,MUNICIPIO,121.119314665,2023,0.534378184713,0.00980930362721
52,256,52256,NARIÑO,EL ROSARIO,1815,MUNICIPIO,520.291550267,2023,1.44847794077,0.0421440639492
52,258,52258,NARIÑO,EL TABLÓN DE GÓMEZ,1834,MUNICIPIO,306.902610456,2023,0.832652943545,0.0248758114999
52,260,52260,NARIÑO,EL TAMBO,Ordenanza 78 de 1870,MUNICIPIO,246.315097455,2023,0.8111694971,0.0199499638672
52,287,52287,NARIÑO,FUNES,Ordenanza 22 de 1839,MUNICIPIO,394.762356632,2023,1.26507915749,0.0319709233396
52,317,52317,NARIÑO,GUACHUCAL,1935,MUNICIPIO,155.666896536,2023,0.71880619889,0.0125964158339
52,320,52320,NARIÑO,GUAITARILLA,1676,MUNICIPIO,116.73978241,2023,0.488588752896,0.00945128504342
52,323,52323,NARIÑO,GUALMATÁN,1881,MUNICIPIO,29.9618656764,2023,0.240922725768,0.00242528153655
52,352,52352,NARIÑO,ILES,Ordenanza 07 de 1871,MUNICIPIO,80.5315384062,2023,0.419668395233,0.00651965835051
52,354,52354,NARIÑO,IMUÉS,1849,MUNICIPIO,81.7298649807,2023,0.417286428004,0.00661709952902
52,356,52356,NARIÑO,IPIALES,1799,MUNICIPIO,1571.75175577,2023,2.84986393322,0.127271713487
52,378,52378,NARIÑO,LA CRUZ,Decreto 1067 de 1907,MUNICIPIO,238.846319176,2023,0.667056260076,0.0193631666215
52,381,52381,NARIÑO,LA FLORIDA,1988,MUNICIPIO,136.312920256,2023,0.808267723612,0.0110399277992
52,385,52385,NARIÑO,LA LLANADA,Ordenanza 26 Noviembre 29 de 1989,MUNICIPIO,244.983953614,2023,1.37351352894,0.0198297008159
52,390,52390,NARIÑO,LA TOLA,Ordenanza 13 Noviembre 16 de 1988,MUNICIPIO,415.909047795,2023,1.7017236369,0.033641797519
52,399,52399,NARIÑO,LA UNIÓN,Decreto 1840,MUNICIPIO,142.152377309,2023,0.783312584079,0.0115198434313
52,405,52405,NARIÑO,LEIVA,Decreto 30 BIS Enero 18 de 1978. Reglamenta la Ordenanza 02,MUNICIPIO,310.420445829,2023,1.07014014999,0.0251521122745
52,411,52411,NARIÑO,LINARES,Ordenanza 120 de 1871,MUNICIPIO,135.631606336,2023,0.609226789872,0.0109820072975
52,418,52418,NARIÑO,LOS ANDES,Ordenanza 25 de 1911,MUNICIPIO,956.871511869,2023,2.09949410295,0.0774549903803
52,427,52427,NARIÑO,MAGÜÍ,1837,MUNICIPIO,1808.09579936,2023,2.47716758003,0.146262414668
52,435,52435,NARIÑO,MALLAMA,Ordenanza 40 de 1926,MUNICIPIO,569.045453537,2023,1.27462777015,0.046037832846
52,473,52473,NARIÑO,MOSQUERA,1874,MUNICIPIO,768.052229011,2023,1.52834089232,0.0620895393295
52,480,52480,NARIÑO,NARIÑO,Ordenanza 027 de Noviembre. 29 de 1999. Decreto 0312 del 24,MUNICIPIO,25.3128147016,2023,0.264204805031,0.00205017525755
52,490,52490,NARIÑO,OLAYA HERRERA,Ordenanza 85 de Noviembre 30 de 1975,MUNICIPIO,1003.11744428,2023,1.83234459351,0.0811144437087
52,506,52506,NARIÑO,OSPINA,Ordenanza 50 de 1865,MUNICIPIO,64.8432116989,2023,0.337149594917,0.00524926860813
52,520,52520,NARIÑO,FRANCISCO PIZARRO,Dto 126 de 28/02/1975.  Odenanza 52 30/11/1971,MUNICIPIO,525.184015876,2023,1.58964270729,0.0424280996183
52,540,52540,NARIÑO,POLICARPA,Ordenanza 22 Noviembre 28 de 1972,MUNICIPIO,434.22789714,2023,1.21771605349,0.0351676605731
52,560,52560,NARIÑO,POTOSÍ,1571,MUNICIPIO,388.29955759,2023,1.28164825702,0.0314398803991
52,565,52565,NARIÑO,PROVIDENCIA,Ordenanza 34 Noviembre 27 de 1992,MUNICIPIO,39.9833748365,2023,0.353105124802,0.00323668658476
52,573,52573,NARIÑO,PUERRES,1881,MUNICIPIO,350.143976123,2023,1.19207044991,0.0283570771552
52,585,52585,NARIÑO,PUPIALES,Ordenanzas 7 y 11 de 1871,MUNICIPIO,129.659798373,2023,0.59166942376,0.0104942026687
52,612,52612,NARIÑO,RICAURTE,Ordenanza 22 de 1881,MUNICIPIO,1055.73278105,2023,2.14293113507,0.0853731187479
52,621,52621,NARIÑO,ROBERTO PAYÁN,1937,MUNICIPIO,1457.71173251,2023,2.35388257619,0.117818447722
52,678,52678,NARIÑO,SAMANIEGO,1864,MUNICIPIO,605.043944861,2023,1.76883867344,0.0489725626722
52,683,52683,NARIÑO,SANDONÁ,Ordenanza 33 de 1868,MUNICIPIO,101.612514342,2023,0.485120969922,0.00822825349093
52,685,52685,NARIÑO,SAN BERNARDO,Ordenanza 23 Noviembre 26  de 1992,MUNICIPIO,65.1645143918,2023,0.470250329786,0.00528181320505
52,687,52687,NARIÑO,SAN LORENZO,1886,MUNICIPIO,249.14730672,2023,0.781084372482,0.0201869245344
52,693,52693,NARIÑO,SAN PABLO,1773,MUNICIPIO,111.859643879,2023,0.502292484657,0.00906801223194
52,694,52694,NARIÑO,SAN PEDRO DE CARTAGO,Ordenanza 25   Noviembre 29 de 1989,MUNICIPIO,55.6472765665,2023,0.371762143075,0.00450975663425
52,696,52696,NARIÑO,SANTA BÁRBARA,Ordenanza 58 Noviembre 30 de 1966,MUNICIPIO,1224.57560616,2023,2.3528328335,0.0991250655334
52,699,52699,NARIÑO,SANTACRUZ,Ordenanza 40 de 1913,MUNICIPIO,540.540097911,2023,1.29121447915,0.0437439025632
52,720,52720,NARIÑO,SAPUYES,1849,MUNICIPIO,115.54851072,2023,0.659979246079,0.00935143797132
52,786,52786,NARIÑO,TAMINANGO,1834,MUNICIPIO,234.587493259,2023,0.659915957953,0.019003697894
52,788,52788,NARIÑO,TANGUA,Ordenanza 103 de 1874,MUNICIPIO,217.993284167,2023,0.787437444609,0.0176548322321
52,835,52835,NARIÑO,SAN ANDRÉS DE TUMACO,1800,MUNICIPIO,3611.04840153,2023,6.46346076423,0.291634781948
52,838,52838,NARIÑO,TÚQUERRES,1938,MUNICIPIO,216.329111239,2023,0.756183099681,0.0175101827413
52,885,52885,NARIÑO,YACUANQUER,1750,MUNICIPIO,102.734817769,2023,0.456714921337,0.00831919707008
54,001,54001,NORTE DE SANTANDER,SAN JOSÉ DE CÚCUTA,1972,MUNICIPIO,1133.89825062,2023,2.88005496872,0.0929548376267
54,003,54003,NORTE DE SANTANDER,ÁBREGO,1806,MUNICIPIO,1382.44975629,2023,2.23937592876,0.113362396146
54,051,54051,NORTE DE SANTANDER,ARBOLEDAS,1835,MUNICIPIO,456.148988556,2023,1.16119362396,0.0373620419417
54,099,54099,NORTE DE SANTANDER,BOCHALEMA,1826,MUNICIPIO,170.278343478,2023,0.757780418603,0.0139454857091
54,109,54109,NORTE DE SANTANDER,BUCARASICA,1838,MUNICIPIO,270.790859071,2023,0.828136367141,0.0222051793607
54,125,54125,NORTE DE SANTANDER,CÁCOTA,1630,MUNICIPIO,138.922190184,2023,0.556125321968,0.011368229628
54,128,54128,NORTE DE SANTANDER,CÁCHIRA,1911,MUNICIPIO,615.819904661,2023,1.65602888631,0.0504572404305
54,172,54172,NORTE DE SANTANDER,CHINÁCOTA,1775,MUNICIPIO,166.253793292,2023,0.757533911111,0.013613452005
54,174,54174,NORTE DE SANTANDER,CHITAGÁ,1808,MUNICIPIO,1185.17804104,2023,1.92830471579,0.0969283308712
54,206,54206,NORTE DE SANTANDER,CONVENCIÓN,1829,MUNICIPIO,931.783373481,2023,2.91213053095,0.0765741297147
54,223,54223,NORTE DE SANTANDER,CUCUTILLA,1834,MUNICIPIO,374.910545479,2023,0.88584762202,0.0306988546658
54,239,54239,NORTE DE SANTANDER,DURANIA,Ordenanza 12 del 27 de Marzo de 1911,MUNICIPIO,175.000421714,2023,0.603432913929,0.0143361291956
54,245,54245,NORTE DE SANTANDER,EL CARMEN,1910,MUNICIPIO,1727.75630121,2023,3.21492420541,0.141995282357
54,250,54250,NORTE DE SANTANDER,EL TARRA,Ordenanza 4 de Noviembre 26 de 1990,MUNICIPIO,704.100286607,2023,1.42122232009,0.0578276297966
54,261,54261,NORTE DE SANTANDER,EL ZULIA,Ordenanza 4 de Octubre 30 de 1959,MUNICIPIO,505.326348972,2023,1.4382824774,0.0414279276858
54,313,54313,NORTE DE SANTANDER,GRAMALOTE,1864,MUNICIPIO,149.023907799,2023,0.673837456691,0.0122140001639
54,344,54344,NORTE DE SANTANDER,HACARÍ,1930,MUNICIPIO,419.004934157,2023,1.00121744532,0.0343860277004
54,347,54347,NORTE DE SANTANDER,HERRÁN,1911,MUNICIPIO,106.958024791,2023,0.59944633094,0.00875559618963
54,377,54377,NORTE DE SANTANDER,LABATECA,1730,MUNICIPIO,256.039786058,2023,0.842447039796,0.0209494975058
54,385,54385,NORTE DE SANTANDER,LA ESPERANZA,Ordenanza 82 de diciembre 20 de 1993,MUNICIPIO,669.899439711,2023,1.82874631109,0.0548960227969
54,398,54398,NORTE DE SANTANDER,LA PLAYA,1930,MUNICIPIO,242.214667254,2023,1.14657441318,0.019873613261
54,405,54405,NORTE DE SANTANDER,LOS PATIOS,Ordenanza 13 de Diciembre 10 de 1985,MUNICIPIO,126.376079936,2023,0.668951718444,0.0103513309732
54,418,54418,NORTE DE SANTANDER,LOURDES,Ordenanza 44 de Abril 29 de 1925,MUNICIPIO,86.5873364076,2023,0.467501280128,0.00709787255115
54,480,54480,NORTE DE SANTANDER,MUTISCUA,1943,MUNICIPIO,158.809674911,2023,0.548742302727,0.0129982139885
54,498,54498,NORTE DE SANTANDER,OCAÑA,1570,MUNICIPIO,522.720403163,2023,1.77945997919,0.0428897809568
54,518,54518,NORTE DE SANTANDER,PAMPLONA,1555,MUNICIPIO,298.294090508,2023,1.05198585752,0.0244161585608
54,520,54520,NORTE DE SANTANDER,PAMPLONITA,Ordenanza 71 de Abril 25 de 1913,MUNICIPIO,170.932335155,2023,0.699149447561,0.0139940126196
54,553,54553,NORTE DE SANTANDER,PUERTO SANTANDER,Ordenanza 80 de diciembre 20 de 1993,MUNICIPIO,44.9454010173,2023,0.500719215258,0.00368621836772
54,599,54599,NORTE DE SANTANDER,RAGONVALIA,1877,MUNICIPIO,97.7257778984,2023,0.455016349508,0.00800178454851
54,660,54660,NORTE DE SANTANDER,SALAZAR,1583,MUNICIPIO,493.910089488,2023,1.14143435308,0.0404699793988
54,670,54670,NORTE DE SANTANDER,SAN CALIXTO,1892,MUNICIPIO,398.021952622,2023,1.42446858198,0.0326730549408
54,673,54673,NORTE DE SANTANDER,SAN CAYETANO,1773,MUNICIPIO,138.953068375,2023,0.69513489005,0.0113851703108
54,680,54680,NORTE DE SANTANDER,SANTIAGO,1880,MUNICIPIO,172.538188348,2023,0.667870697153,0.0141396624795
54,720,54720,NORTE DE SANTANDER,SARDINATA,Decreto 996 del 25 de Agosto de 1906,MUNICIPIO,1467.70683028,2023,2.61942682773,0.120397110167
54,743,54743,NORTE DE SANTANDER,SILOS,1580,MUNICIPIO,316.855407667,2023,0.900375289321,0.0259266418262
54,800,54800,NORTE DE SANTANDER,TEORAMA,1817,MUNICIPIO,927.053956303,2023,2.59452554441,0.0761608611338
54,810,54810,NORTE DE SANTANDER,TIBÚ,Ordenanza 3 de Noviembre 25 de 1977,MUNICIPIO,2680.07274028,2023,4.08629755497,0.220098910906
54,820,54820,NORTE DE SANTANDER,TOLEDO,1886,MUNICIPIO,1480.66501546,2023,2.08192281074,0.121112800842
54,871,54871,NORTE DE SANTANDER,VILLA CARO,Ordenanza 9 de Noviembre 25 de 1948,MUNICIPIO,401.058451674,2023,1.23307946265,0.0328772889768
54,874,54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,1789,MUNICIPIO,91.7693128275,2023,0.725433216563,0.00751668263503
63,001,63001,QUINDIO,ARMENIA,1889,MUNICIPIO,121.587950815,2023,0.907406249494,0.00989944122564
63,111,63111,QUINDIO,BUENAVISTA,Ordenanza 29 de Diciembre 10 de 1966,MUNICIPIO,38.4580994642,2023,0.253409586939,0.00313057032924
63,130,63130,QUINDIO,CALARCÁ,1905,MUNICIPIO,220.82757999,2023,0.928199409987,0.0179797645354
63,190,63190,QUINDIO,CIRCASIA,1907,MUNICIPIO,90.3166858718,2023,0.621909879858,0.00735486897345
63,212,63212,QUINDIO,CÓRDOBA,Ordenanza 22 de 1966,MUNICIPIO,92.9851288422,2023,0.451709146514,0.00757016549203
63,272,63272,QUINDIO,FILANDIA,1878,MUNICIPIO,106.621712888,2023,0.6545110155,0.0086833895818
63,302,63302,QUINDIO,GÉNOVA,Ordenanza 10 de Junio 16 de 1937,MUNICIPIO,294.937718568,2023,0.800514077719,0.0240024485516
63,401,63401,QUINDIO,LA TEBAIDA,Decreto 547 de Julio 23 de 1954,MUNICIPIO,89.4170735698,2023,0.619174677917,0.00727884040443
63,470,63470,QUINDIO,MONTENEGRO,Ordenanza 14 de Abril 4 de 1914,MUNICIPIO,149.034327944,2023,0.780075645551,0.012133263993
63,548,63548,QUINDIO,PIJAO,Ordenanza 11 de 1926,MUNICIPIO,248.582616714,2023,0.750758347838,0.020234729138
63,594,63594,QUINDIO,QUIMBAYA,Ordenanza 26 del 5 de Abril de 1922,MUNICIPIO,133.520353956,2023,0.674145532745,0.0108718348667
63,690,63690,QUINDIO,SALENTO,Decreto 995 de 1908,MUNICIPIO,347.281598057,2023,0.953660102469,0.028284412344
66,001,66001,RISARALDA,PEREIRA,1863,MUNICIPIO,608.012203193,2023,2.02576283954,0.049522701295
66,045,66045,RISARALDA,APÍA,1893,MUNICIPIO,149.980513703,2023,0.739072993799,0.0122193319042
66,075,66075,RISARALDA,BALBOA,1923,MUNICIPIO,119.485984872,2023,0.519541135462,0.00973174966029
66,088,66088,RISARALDA,BELÉN DE UMBRÍA,Ordenanza 27 de 1911,MUNICIPIO,180.600438729,2023,0.579565933599,0.0147168053876
66,170,66170,RISARALDA,DOSQUEBRADAS,Ordenanza 12 de Diciembre 6 de 1972,MUNICIPIO,70.1288668431,2023,0.366030353257,0.00571277806447
66,318,66318,RISARALDA,GUÁTICA,1921,MUNICIPIO,100.820639054,2023,0.491848284813,0.0082177953845
66,383,66383,RISARALDA,LA CELIA,Ordenanza 96 de Noviembre 30 de 1959,MUNICIPIO,92.4736614807,2023,0.528457771722,0.00753188825634
66,400,66400,RISARALDA,LA VIRGINIA,Ordenanza 57 de 1959,MUNICIPIO,32.941570425,2023,0.261820461561,0.0026832006705
66,440,66440,RISARALDA,MARSELLA,Ordenanza 24 de 1915,MUNICIPIO,149.319137416,2023,0.612524010489,0.0121644902131
66,456,66456,RISARALDA,MISTRATÓ,Ordenanza 11 del 18 de Mayo de 1925,MUNICIPIO,564.743480197,2023,1.11878486817,0.046030664102
66,572,66572,RISARALDA,PUEBLO RICO,1912,MUNICIPIO,613.767813188,2023,1.1098609173,0.0500096817703
66,594,66594,RISARALDA,QUINCHÍA,1917,MUNICIPIO,140.142967046,2023,0.499541485384,0.0114240498043
66,682,66682,RISARALDA,SANTA ROSA DE CABAL,1844,MUNICIPIO,543.490030508,2023,1.25777044506,0.0442777416512
66,687,66687,RISARALDA,SANTUARIO,Decreto 1488 del 14 de Diciembre de 1906,MUNICIPIO,190.842757017,2023,0.886225356787,0.0155457675165
68,001,68001,SANTANDER,BUCARAMANGA,1623,MUNICIPIO,153.786150509,2023,0.722346797183,0.0125856304184
68,013,68013,SANTANDER,AGUADA,1775,MUNICIPIO,75.2312479165,2023,0.475809748685,0.00614609334074
68,020,68020,SANTANDER,ALBANIA,Ordenanza 33 de 1919,MUNICIPIO,166.216966032,2023,0.876129926221,0.0135704660958
68,051,68051,SANTANDER,ARATOCA,1750,MUNICIPIO,169.79155179,2023,0.674692213911,0.0138820314121
68,077,68077,SANTANDER,BARBOSA,Ordenanza 30 del 25 de Abril de 1936,MUNICIPIO,46.7153819869,2023,0.270616655728,0.00381500589995
68,079,68079,SANTANDER,BARICHARA,1799,MUNICIPIO,137.275811696,2023,0.561088833172,0.0112233446863
68,081,68081,SANTANDER,BARRANCABERMEJA,Ordenanza 13 del 17 de Abril de 1922,MUNICIPIO,1326.83830268,2023,2.73519010127,0.108590745092
68,092,68092,SANTANDER,BETULIA,1874,MUNICIPIO,431.248708654,2023,1.27181795244,0.0352869632323
68,101,68101,SANTANDER,BOLÍVAR,1844,MUNICIPIO,1010.1256814,2023,4.35710657365,0.0825161802792
68,121,68121,SANTANDER,CABRERA,1869,MUNICIPIO,65.5743093709,2023,0.351570647107,0.00536040420782
68,132,68132,SANTANDER,CALIFORNIA,1905,MUNICIPIO,45.0134597527,2023,0.425945998864,0.00368497603135
68,147,68147,SANTANDER,CAPITANEJO,1804,MUNICIPIO,85.2840639683,2023,0.477190385285,0.00696830177435
68,152,68152,SANTANDER,CARCASÍ,1772,MUNICIPIO,258.946151594,2023,0.710158722466,0.0211615473246
68,160,68160,SANTANDER,CEPITÁ,Ordenanza 33 de 1968,MUNICIPIO,107.967108951,2023,0.494627446434,0.00882745681126
68,162,68162,SANTANDER,CERRITO,1775,MUNICIPIO,421.081442513,2023,0.971671715697,0.0344308563082
68,167,68167,SANTANDER,CHARALÁ,1877,MUNICIPIO,419.218191692,2023,1.68340954769,0.0342435963746
68,169,68169,SANTANDER,CHARTA,Ordenanza 27 del 25 de Abril de 1927,MUNICIPIO,126.706250388,2023,0.600092915768,0.0103709577608
68,176,68176,SANTANDER,CHIMA,1707,MUNICIPIO,173.21902206,2023,0.631115738091,0.0141557396709
68,179,68179,SANTANDER,CHIPATÁ,1810,MUNICIPIO,94.9368190271,2023,0.465600568462,0.00775458101745
68,190,68190,SANTANDER,CIMITARRA,Ordenanza 025 del 26 de Marzo de 1966,MUNICIPIO,3174.28853885,2023,3.13029660743,0.259459176623
68,207,68207,SANTANDER,CONCEPCIÓN,1722,MUNICIPIO,337.119918057,2023,1.1362166935,0.027557807891
68,209,68209,SANTANDER,CONFINES,1887,MUNICIPIO,71.4217004411,2023,0.394072268268,0.00583604566462
68,211,68211,SANTANDER,CONTRATACIÓN,1962,MUNICIPIO,137.172076482,2023,0.68719773132,0.0112088194285
68,217,68217,SANTANDER,COROMORO,Ordenanza 018 de 1932,MUNICIPIO,577.508905176,2023,1.11741000706,0.0471718474683
68,229,68229,SANTANDER,CURITÍ,1602,MUNICIPIO,244.237894517,2023,0.923605959325,0.0199648769551
68,235,68235,SANTANDER,EL CARMEN DE CHUCURÍ,Decreto 703 de 1986,MUNICIPIO,924.032623496,2023,1.68427686642,0.07556015538
68,245,68245,SANTANDER,EL GUACAMAYO,Ordenanza 11 de 1963,MUNICIPIO,92.9676301117,2023,0.60133670768,0.00759609699401
68,250,68250,SANTANDER,EL PEÑÓN,Ordenanza 18 de 1990. Decreto Departamental 0033 de 1984,MUNICIPIO,398.217746642,2023,1.15920332938,0.0325303917811
68,255,68255,SANTANDER,EL PLAYÓN,Ordenanza 13 de 1984. Decreto Departamental 3515 de 1984,MUNICIPIO,454.981920854,2023,1.31841496687,0.0372665668433
68,264,68264,SANTANDER,ENCINO,1899,MUNICIPIO,400.432691417,2023,1.00633415995,0.0327003156782
68,266,68266,SANTANDER,ENCISO,1773,MUNICIPIO,74.8160323336,2023,0.439949810301,0.00611467993686
68,271,68271,SANTANDER,FLORIÁN,ordenanza 25 de Agosto 4 de 1974,MUNICIPIO,176.599655134,2023,0.892371052003,0.0144189176592
68,276,68276,SANTANDER,FLORIDABLANCA,1817,MUNICIPIO,100.189046358,2023,0.545500660789,0.00819779060369
68,296,68296,SANTANDER,GALÁN,1887,MUNICIPIO,201.731575565,2023,0.659890318329,0.0164947861801
68,298,68298,SANTANDER,GÁMBITA,1799,MUNICIPIO,608.233066149,2023,1.45819740781,0.0496629624053
